SubDistrictId,SubDistrictNameTH,SubDistrictNameEN,SubDistrictCamelCase,ZipCode,DistrictId,DistrictNameTH,DistrictNameEN,DistrictNameCamelCase,ProvinceId,ProvinceNameTH,ProvinceNameEN,ProvinceCamelCase
600805,วังมหากร,Wang Mahakon,WangMahakon,60160,6008,ท่าตะโก,Tha Tako,ThaTako,60,นครสวรรค์,Nakhon Sawan,NakhonSawan
820806,ลำแก่น,Lam Kaen,LamKaen,82210,8208,ท้ายเหมือง,Thai Mueang,ThaiMueang,82,พังงา,Phang-nga,PhangNga
711202,หนองปลาไหล,Nong Pla Lai,NongPlaLai,,7112,หนองปรือ,Nong Prue,NongPrue,71,กาญจนบุรี,Kanchanaburi,Kanchanaburi
560112,จำป่าหวาย,Champa Wai,ChampaWai,56000,5601,เมืองพะเยา,Mueang Phayao,MueangPhayao,56,พะเยา,Phayao,Phayao
810803,คลองขนาน,Khlong Khanan,KhlongKhanan,,8108,เหนือคลอง,Nuea Khlong,NueaKhlong,81,กระบี่,Krabi,Krabi
451108,ทุ่งหลวง,Thung Luang,ThungLuang,45130,4511,สุวรรณภูมิ,Suwannaphum,Suwannaphum,45,ร้อยเอ็ด,Roi Et,RoiEt
570103,บ้านดู่,Ban Du,BanDu,57100,5701,เมืองเชียงราย,Mueang Chiang Rai,MueangChiangRai,57,เชียงราย,Chiang Rai,ChiangRai
571204,เม็งราย,Mengrai,Mengrai,57290,5712,พญาเม็งราย,Phaya Mengrai,PhayaMengrai,57,เชียงราย,Chiang Rai,ChiangRai
770305,ห้วยยาง,Huai Yang,HuaiYang,77130,7703,ทับสะแก,Thap Sakae,ThapSakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,PrachuapKhiriKhan
570105,แม่ข้าวต้ม,Mae Khao Tom,MaeKhaoTom,57100,5701,เมืองเชียงราย,Mueang Chiang Rai,MueangChiangRai,57,เชียงราย,Chiang Rai,ChiangRai
810603,เขาต่อ,Khao To,KhaoTo,,8106,ปลายพระยา,Plai Phraya,PlaiPhraya,81,กระบี่,Krabi,Krabi
390505,ดงมะไฟ,Dong Mafai,DongMafai,39270,3905,สุวรรณคูหา,Suwannakhuha,Suwannakhuha,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
340210,นาเลิน,Na Loen,NaLoen,34250,3402,ศรีเมืองใหม่,Si Mueang Mai,SiMueangMai,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
801105,ปริก,Prik,Prik,80240,8011,ทุ่งใหญ่,Thung Yai,ThungYai,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
302008,วังโรงใหญ่,Wang Rong Yai,WangRongYai,30140,3020,สีคิ้ว,Si Khio,SiKhio,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
640507,ท่าชัย,Tha Chai,ThaChai,64190,6405,ศรีสัชนาลัย,Si Satchanalai,SiSatchanalai,64,สุโขทัย,Sukhothai,Sukhothai
551102,ป่าแลวหลวง,Pa Laeo Luang,PaLaeoLuang,55210,5511,สันติสุข,Santi Suk,SantiSuk,55,น่าน,Nan,Nan
342901,นาเยีย,Na Yia,NaYia,,3429,นาเยีย,Na Yia,NaYia,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
770302,อ่างทอง,Ang Thong,AngThong,77130,7703,ทับสะแก,Thap Sakae,ThapSakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,PrachuapKhiriKhan
420912,โคกขมิ้น,Khok Khamin,KhokKhamin,42130,4209,วังสะพุง,Wang Saphung,WangSaphung,42,เลย,Loei,Loei
810504,คลองหิน,Khlong Hin,KhlongHin,81110,8105,อ่าวลึก,Ao Luek,AoLuek,81,กระบี่,Krabi,Krabi
370201,ชานุมาน,Chanuman,Chanuman,37210,3702,ชานุมาน,Chanuman,Chanuman,37,อำนาจเจริญ,Amnat Charoen,AmnatCharoen
461203,โคกเครือ,Khok Khruea,KhokKhruea,,4612,หนองกุงศรี,Nong Kung Si,NongKungSi,46,กาฬสินธุ์,Kalasin,Kalasin
342501,คันไร่,Khan Rai,KhanRai,,3425,สิรินธร,Sirindhorn,Sirindhorn,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
801305,ควนพัง,Khuan Phang,KhuanPhang,80130,8013,ร่อนพิบูลย์,Ron Phibun,RonPhibun,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
450213,ดงครั่งน้อย,Dong Khrang Noi,DongKhrangNoi,45150,4502,เกษตรวิสัย,Kaset Wisai,KasetWisai,45,ร้อยเอ็ด,Roi Et,RoiEt
390211,ดงสวรรค์,Dong Sawan,DongSawan,39350,3902,นากลาง,Na Klang,NaKlang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
520802,แม่วะ,Mae Wa,MaeWa,52230,5208,เถิน,Thoen,Thoen,52,ลำปาง,Lampang,Lampang
340701,เมืองเดช,Mueang Det,MueangDet,34160,3407,เดชอุดม,Det Udom,DetUdom,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
630402,แม่จะเรา,Mae Charao,MaeCharao,63140,6304,แม่ระมาด,Mae Ramat,MaeRamat,63,ตาก,Tak,Tak
720909,พลับพลาไชย,Phlapphla Chai,PhlapphlaChai,72160,7209,อู่ทอง,U Thong,UThong,72,สุพรรณบุรี,Suphan Buri,SuphanBuri
580505,ห้วยห้อม,Huai Hom,HuaiHom,58120,5805,แม่ลาน้อย,Mae La Noi,MaeLaNoi,58,แม่ฮ่องสอน,Mae Hong Son,MaeHongSon
480203,กุตาไก้,Kut Takai,KutTakai,48160,4802,ปลาปาก,Pla Pak,PlaPak,48,นครพนม,Nakhon Phanom,NakhonPhanom
841001,พนม,Phanom,Phanom,84250,8410,พนม,Phanom,Phanom,84,สุราษฎร์ธานี,Surat Thani,SuratThani
300301,เสิงสาง,Soeng Sang,SoengSang,30330,3003,เสิงสาง,Soeng Sang,SoengSang,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
301402,ตะคุ,Takhu,Takhu,30150,3014,ปักธงชัย,Pak Thong Chai,PakThongChai,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
480201,ปลาปาก,Pla Pak,PlaPak,48160,4802,ปลาปาก,Pla Pak,PlaPak,48,นครพนม,Nakhon Phanom,NakhonPhanom
930605,ฝาละมี,Fa La Mi,FaLaMi,93120,9306,ปากพะยูน,Pak Phayun,PakPhayun,93,พัทลุง,Phatthalung,Phatthalung
320310,ทุ่งกุลา,Thung Kula,ThungKula,32120,3203,ท่าตูม,Tha Tum,ThaTum,32,สุรินทร์,Surin,Surin
380405,ป่งไฮ,,,,3804,เซกา,Seka,Seka,38,บึงกาฬ,Bueng Kan,BuengKan
411704,คำบง,Kham Bong,KhamBong,41160,4117,บ้านผือ,Ban Phue,BanPhue,41,อุดรธานี,Udon Thani,UdonThani
700202,ปากช่อง,Pak Chong,PakChong,70150,7002,จอมบึง,Chom Bueng,ChomBueng,70,ราชบุรี,Ratchaburi,Ratchaburi
820303,เหมาะ,Mo,Mo,82170,8203,กะปง,Kapong,Kapong,82,พังงา,Phang-nga,PhangNga
571701,ทุ่งก่อ,Thung Ko,ThungKo,,5717,เวียงเชียงรุ้ง,Wiang Chiang Rung,WiangChiangRung,57,เชียงราย,Chiang Rai,ChiangRai
420601,นาแห้ว,Na Haeo,NaHaeo,,4206,นาแห้ว,Na Haeo,NaHaeo,42,เลย,Loei,Loei
250209,บ้านนา,Ban Na,BanNa,25110,2502,กบินทร์บุรี,Kabin Buri,KabinBuri,25,ปราจีนบุรี,Prachin Buri,PrachinBuri
920701,เขาวิเศษ,Khao Wiset,KhaoWiset,,9207,วังวิเศษ,Wang Wiset,WangWiset,92,ตรัง,Trang,Trang
340208,คำไหล,Kham Lai,KhamLai,34250,3402,ศรีเมืองใหม่,Si Mueang Mai,SiMueangMai,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
270803,หนองแวง,Nong Waeng,NongWaeng,,2708,โคกสูง,Khok Sung,KhokSung,27,สระแก้ว,Sa kaeo,SaKaeo
820805,ลำภี,Lam Phi,LamPhi,82120,8208,ท้ายเหมือง,Thai Mueang,ThaiMueang,82,พังงา,Phang-nga,PhangNga
180605,ไพรนกยูง,Phrai Nok Yung,PhraiNokYung,17130,1806,หันคา,Hankha,Hankha,18,ชัยนาท,Chai Nat,ChaiNat
390408,โนนม่วง,Non Muang,NonMuang,39180,3904,ศรีบุญเรือง,Si Bun Rueang,SiBunRueang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
470901,คำตากล้า,Kham Ta Kla,KhamTaKla,47250,4709,คำตากล้า,Kham Ta Kla,KhamTaKla,47,สกลนคร,Sakon Nakhon,SakonNakhon
421302,ผาอินทร์แปลง,Pha In Plaeng,PhaInPlaeng,,4213,เอราวัณ,Erawan,Erawan,42,เลย,Loei,Loei
421106,แก่งศรีภูมิ,Kaeng Si Phum,KaengSiPhum,42230,4211,ภูหลวง,Phu Luang,PhuLuang,42,เลย,Loei,Loei
950701,กาบัง,Kabang,Kabang,,9507,กาบัง,Kabang,Kabang,95,ยะลา,Yala,Yala
540308,บ่อเหล็กลอง,Bo Lek Long,BoLekLong,54150,5403,ลอง,Long,Long,54,แพร่,Phrae,Phrae
361403,วังทอง,Wang Thong,WangThong,,3614,ภักดีชุมพล,Phakdi Chumphon,PhakdiChumphon,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
410305,น้ำพ่น,Nam Phon,NamPhon,41360,4103,หนองวัวซอ,Nong Wua So,NongWuaSo,41,อุดรธานี,Udon Thani,UdonThani
640307,นาเชิงคีรี,Na Choeng Khiri,NaChoengKhiri,64160,6403,คีรีมาศ,Khiri Mat,KhiriMat,64,สุโขทัย,Sukhothai,Sukhothai
340501,เขมราฐ,Khemarat,Khemarat,34170,3405,เขมราฐ,Khemarat,Khemarat,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
620412,วังหามแห,Wang Ham Hae,WangHamHae,62140,6204,ขาณุวรลักษบุรี,Khanu Woralaksaburi,KhanuWoralaksaburi,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
670404,บ้านเนิน,Ban Noen,BanNoen,67120,6704,หล่มเก่า,Lom Kao,LomKao,67,เพชรบูรณ์,Phetchabun,Phetchabun
600810,หนองหลวง,Nong Luang,NongLuang,60160,6008,ท่าตะโก,Tha Tako,ThaTako,60,นครสวรรค์,Nakhon Sawan,NakhonSawan
550714,แม่สาคร,Mae Sakhon,MaeSakhon,55110,5507,เวียงสา,Wiang Sa,WiangSa,55,น่าน,Nan,Nan
801302,หินตก,Hin Tok,HinTok,80350,8013,ร่อนพิบูลย์,Ron Phibun,RonPhibun,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
300405,บ้านปรางค์,Ban Prang,BanPrang,30260,3004,คง,Khong,Khong,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
420703,ร่องจิก,Rong Chik,RongChik,,4207,ภูเรือ,Phu Ruea,PhuRuea,42,เลย,Loei,Loei
270802,หนองม่วง,Nong Muang,NongMuang,,2708,โคกสูง,Khok Sung,KhokSung,27,สระแก้ว,Sa kaeo,SaKaeo
341904,ดอนจิก,Don Chik,DonChik,34110,3419,พิบูลมังสาหาร,Phibun Mangsahan,PhibunMangsahan,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
380402,ซาง,,,,3804,เซกา,Seka,Seka,38,บึงกาฬ,Bueng Kan,BuengKan
303202,ท่าช้าง,Tha Chang,ThaChang,,3032,เฉลิมพระเกียรติ,Chaloem Phra Kiet,ChaloemPhraKiet,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
470802,เดื่อศรีคันไชย,Duea Si Khan Chai,DueaSiKhanChai,47120,4708,วานรนิวาส,Wanon Niwat,WanonNiwat,47,สกลนคร,Sakon Nakhon,SakonNakhon
530903,ป่าคาย,Pa Khai,PaKhai,,5309,ทองแสนขัน,Thong Saen Khan,ThongSaenKhan,53,อุตรดิตถ์,Uttaradit,Uttaradit
931002,ลานข่อย,,,,9310,ป่าพยอม,Pa Phayom,PaPhayom,93,พัทลุง,Phatthalung,Phatthalung
200301,หนองใหญ่,Nong Yai,NongYai,,2003,หนองใหญ่,Nong Yai,NongYai,20,ชลบุรี,Chon Buri,ChonBuri
650411,คุยม่วง,Khui Muang,KhuiMuang,65240,6504,บางระกำ,Bang Rakam,BangRakam,65,พิษณุโลก,Phitsanulok,Phitsanulok
810505,อ่าวลึกน้อย,Ao Luek Noi,AoLuekNoi,81110,8105,อ่าวลึก,Ao Luek,AoLuek,81,กระบี่,Krabi,Krabi
610603,ห้วยแห้ง,Huai Haeng,HuaiHaeng,61140,6106,บ้านไร่,Ban Rai,BanRai,61,อุทัยธานี,Uthai Thani,UthaiThani
220309,ทุ่งเบญจา,Thung Bencha,ThungBencha,22170,2203,ท่าใหม่,Tha Mai,ThaMai,22,จันทบุรี,Chanthaburi,Chanthaburi
250205,ย่านรี,Yan Ri,YanRi,25110,2502,กบินทร์บุรี,Kabin Buri,KabinBuri,25,ปราจีนบุรี,Prachin Buri,PrachinBuri
300210,ครบุรีใต้,Khon Buri Tai,KhonBuriTai,30250,3002,ครบุรี,Khon Buri,KhonBuri,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
760401,ชะอำ,Cha-Am,ChaAm,76120,7604,ชะอำ,Cha-am,ChaAm,76,เพชรบุรี,Phetchaburi,Phetchaburi
480805,ท่าบ่อสงคราม,Tha Bo Songkhram,ThaBoSongkhram,48150,4808,ศรีสงคราม,Si Songkhram,SiSongkhram,48,นครพนม,Nakhon Phanom,NakhonPhanom
400708,บัวเงิน,Bua Ngoen,BuaNgoen,40140,4007,น้ำพอง,Nam Phong,NamPhong,40,ขอนแก่น,Khon Kaen,KhonKaen
841604,ไทรขึง,Sai Khueng,SaiKhueng,84210,8416,พระแสง,Phrasaeng,Phrasaeng,84,สุราษฎร์ธานี,Surat Thani,SuratThani
510113,มะเขือแจ้,Makhuea Chae,MakhueaChae,51000,5101,เมืองลำพูน,Mueang Lamphun,MueangLamphun,51,ลำพูน,Lamphun,Lamphun
571504,แม่ฟ้าหลวง,Mae Fa Luang,MaeFaLuang,57240,5715,แม่ฟ้าหลวง,Mae Fa Luang,MaeFaLuang,57,เชียงราย,Chiang Rai,ChiangRai
420108,นาโป่ง,Na Pong,NaPong,42000,4201,เมืองเลย,Mueang Loei,MueangLoei,42,เลย,Loei,Loei
411904,เชียงหวาง,Chiang Wang,ChiangWang,41150,4119,เพ็ญ,Phen,Phen,41,อุดรธานี,Udon Thani,UdonThani
480708,หนองบ่อ,Nong Bo,NongBo,48130,4807,นาแก,Na Kae,NaKae,48,นครพนม,Nakhon Phanom,NakhonPhanom
670802,ซับไม้แดง,Sap Mai Daeng,SapMaiDaeng,67160,6708,บึงสามพัน,Bueng Sam Phan,BuengSamPhan,67,เพชรบูรณ์,Phetchabun,Phetchabun
270603,หันทราย,Han Sai,HanSai,27120,2706,อรัญประเทศ,Aranyaprathet,Aranyaprathet,27,สระแก้ว,Sa kaeo,SaKaeo
270901,วังสมบูรณ์,Wang Sombun,WangSombun,,2709,วังสมบูรณ์,Wang Sombun,WangSombun,27,สระแก้ว,Sa kaeo,SaKaeo
800910,น้ำตก,Namtok,Namtok,80110,8009,ทุ่งสง,Thung Song,ThungSong,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
570301,เวียง,Wiang,Wiang,,5703,เชียงของ,Chiang Khong,ChiangKhong,57,เชียงราย,Chiang Rai,ChiangRai
350805,ห้องแซง,Hong Saeng,HongSaeng,35120,3508,เลิงนกทา,Loeng Nok Tha,LoengNokTha,35,ยโสธร,Yasothon,Yasothon
300610,ศรีละกอ,Si Lako,SiLako,30230,3006,จักราช,Chakkarat,Chakkarat,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
502305,แม่ทา,Mae Tha,MaeTha,,5023,แม่ออน,Mae On,MaeOn,50,เชียงใหม่,Chiang Mai,ChiangMai
670208,ซับพุทรา,Sap Phutsa,SapPhutsa,67150,6702,ชนแดน,Chon Daen,ChonDaen,67,เพชรบูรณ์,Phetchabun,Phetchabun
401704,โพนเพ็ก,Phon Phek,PhonPhek,40160,4017,มัญจาคีรี,Mancha Khiri,ManchaKhiri,40,ขอนแก่น,Khon Kaen,KhonKaen
840608,โมถ่าย,Mo Thai,MoThai,84110,8406,ไชยา,Chaiya,Chaiya,84,สุราษฎร์ธานี,Surat Thani,SuratThani
461303,แซงบาดาล,Saeng Badan,SaengBadan,46150,4613,สมเด็จ,Somdet,Somdet,46,กาฬสินธุ์,Kalasin,Kalasin
401904,โนนสมบูรณ์,Non Sombun,NonSombun,,4019,เขาสวนกวาง,Khao Suan Kwang,KhaoSuanKwang,40,ขอนแก่น,Khon Kaen,KhonKaen
410109,หนองนาคำ,Nong Na Kham,NongNaKham,41000,4101,เมืองอุดรธานี,Mueang Udon Thani,MueangUdonThani,41,อุดรธานี,Udon Thani,UdonThani
920305,โพรงจรเข้,Phrong Chorakhe,PhrongChorakhe,92140,9203,ย่านตาขาว,Yan Ta Khao,YanTaKhao,92,ตรัง,Trang,Trang
311205,หูทำนบ,Hu Thamnop,HuThamnop,31220,3112,ปะคำ,Pakham,Pakham,31,บุรีรัมย์,Buri Ram,BuriRam
530504,สองห้อง,Song Hong,SongHong,53160,5305,ฟากท่า,Fak Tha,FakTha,53,อุตรดิตถ์,Uttaradit,Uttaradit
500302,ท่าผา,Tha Pha,ThaPha,50270,5003,แม่แจ่ม,Mae Chaem,MaeChaem,50,เชียงใหม่,Chiang Mai,ChiangMai
650611,ทับยายเชียง,Thap Yai Chiang,ThapYaiChiang,65150,6506,พรหมพิราม,Phrom Phiram,PhromPhiram,65,พิษณุโลก,Phitsanulok,Phitsanulok
810602,เขาเขน,Khao Khen,KhaoKhen,,8106,ปลายพระยา,Plai Phraya,PlaiPhraya,81,กระบี่,Krabi,Krabi
620507,วังแขม,Wang Khaem,WangKhaem,62120,6205,คลองขลุง,Khlong Khlung,KhlongKhlung,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
540301,ห้วยอ้อ,Huai O,HuaiO,54150,5403,ลอง,Long,Long,54,แพร่,Phrae,Phrae
411902,บ้านธาตุ,Ban That,BanThat,41150,4119,เพ็ญ,Phen,Phen,41,อุดรธานี,Udon Thani,UdonThani
390206,ฝั่งแดง,Fang Daeng,FangDaeng,39170,3902,นากลาง,Na Klang,NaKlang,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
560104,แม่นาเรือ,Mae Na Ruea,MaeNaRuea,56000,5601,เมืองพะเยา,Mueang Phayao,MueangPhayao,56,พะเยา,Phayao,Phayao
230602,เกาะกูด,Ko Kut,KoKut,,2306,เกาะกูด,Ko Kut,KoKut,23,ตราด,Trat,Trat
471108,สามัคคีพัฒนา,Samakkhi Phatthana,SamakkhiPhatthana,47170,4711,อากาศอำนวย,Akat Amnuai,AkatAmnuai,47,สกลนคร,Sakon Nakhon,SakonNakhon
230405,นนทรีย์,Nonsi,Nonsi,23140,2304,บ่อไร่,Bo Rai,BoRai,23,ตราด,Trat,Trat
571201,แม่เปา,Mae Pao,MaePao,,5712,พญาเม็งราย,Phaya Mengrai,PhayaMengrai,57,เชียงราย,Chiang Rai,ChiangRai
841801,สองแพรก,Song Phraek,SongPhraek,,8418,ชัยบุรี,Chai Buri,ChaiBuri,84,สุราษฎร์ธานี,Surat Thani,SuratThani
570805,แม่เงิน,Mae Ngoen,MaeNgoen,57150,5708,เชียงแสน,Chiang Saen,ChiangSaen,57,เชียงราย,Chiang Rai,ChiangRai
910502,ละงู,La-Ngu,LaNgu,91110,9105,ละงู,La-ngu,LaNgu,91,สตูล,Satun,Satun
342105,สารภี,Saraphi,Saraphi,34340,3421,โพธิ์ไทร,Pho Sai,PhoSai,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
190202,ทับกวาง,Thap Kwang,ThapKwang,18260,1902,แก่งคอย,Kaeng Khoi,KaengKhoi,19,สระบุรี,Saraburi,Saraburi
610208,หนองกระทุ่ม,Nong Krathum,NongKrathum,61120,6102,ทัพทัน,Thap Than,ThapThan,61,อุทัยธานี,Uthai Thani,UthaiThani
230306,ประณีต,Pranit,Pranit,23150,2303,เขาสมิง,Khao Saming,KhaoSaming,23,ตราด,Trat,Trat
390111,กุดจิก,Kut Chik,KutChik,39000,3901,เมืองหนองบัวลำภู,Mueang Nong Bua Lam Phu,MueangNongBuaLamPhu,39,หนองบัวลำภู,Nong Bua Lam Phu,NongBuaLamPhu
301810,หนองตะไก้,Nong Takai,NongTakai,30380,3018,สูงเนิน,Sung Noen,SungNoen,30,นครราชสีมา,Nakhon Ratchasima,NakhonRatchasima
960902,สุคิริน,Sukhirin,Sukhirin,96190,9609,สุคิริน,Sukhirin,Sukhirin,96,นราธิวาส,Narathiwat,Narathiwat
420906,ผาน้อย,Pha Noi,PhaNoi,42130,4209,วังสะพุง,Wang Saphung,WangSaphung,42,เลย,Loei,Loei
180801,เนินขาม,Noen Kham,NoenKham,,1808,เนินขาม,Noen Kham,NoenKham,18,ชัยนาท,Chai Nat,ChaiNat
640708,คลองยาง,Khlong Yang,KhlongYang,64110,6407,สวรรคโลก,Sawankhalok,Sawankhalok,64,สุโขทัย,Sukhothai,Sukhothai
901108,ฉลุง,Chalung,Chalung,90110,9011,หาดใหญ่,Hat Yai,HatYai,90,สงขลา,Songkhla,Songkhla
411705,โนนทอง,Non Thong,NonThong,41380,4117,บ้านผือ,Ban Phue,BanPhue,41,อุดรธานี,Udon Thani,UdonThani
850107,หาดส้มแป้น,Hat Som Paen,HatSomPaen,85000,8501,เมืองระนอง,Mueang Ranong,MueangRanong,85,ระนอง,Ranong,Ranong
640201,ลานหอย,Lan Hoi,LanHoi,64140,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,BanDanLanHoi,64,สุโขทัย,Sukhothai,Sukhothai
200706,เขาคันทรง,Khao Khan Song,KhaoKhanSong,20110,2007,ศรีราชา,Si Racha,SiRacha,20,ชลบุรี,Chon Buri,ChonBuri
520904,พระบาทวังตวง,Phrabat Wang Tuang,PhrabatWangTuang,52230,5209,แม่พริก,Mae Phrik,MaePhrik,52,ลำปาง,Lampang,Lampang
710203,สิงห์,Sing,Sing,71150,7102,ไทรโยค,Sai Yok,SaiYok,71,กาญจนบุรี,Kanchanaburi,Kanchanaburi
370301,หนองข่า,Nong Kha,NongKha,,3703,ปทุมราชวงศา,Pathum Ratchawongsa,PathumRatchawongsa,37,อำนาจเจริญ,Amnat Charoen,AmnatCharoen
550605,ตาลชุม,Tan Chum,TanChum,55140,5506,ท่าวังผา,Tha Wang Pha,ThaWangPha,55,น่าน,Nan,Nan
620901,โพธิ์ทอง,Pho Thong,PhoThong,,6209,ปางศิลาทอง,Pang Sila Thong,PangSilaThong,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
471004,ดงเหนือ,Dong Nuea,DongNuea,47140,4710,บ้านม่วง,Ban Muang,BanMuang,47,สกลนคร,Sakon Nakhon,SakonNakhon
360202,ตลาดแร้ง,Talat Raeng,TalatRaeng,36170,3602,บ้านเขว้า,Ban Khwao,BanKhwao,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
580508,ขุนแม่ลาน้อย,Khun Mae La Noi,KhunMaeLaNoi,58120,5805,แม่ลาน้อย,Mae La Noi,MaeLaNoi,58,แม่ฮ่องสอน,Mae Hong Son,MaeHongSon
341202,โนนสวาง,Non Sawang,NonSawang,34270,3412,กุดข้าวปุ้น,Kut Khaopun,KutKhaopun,34,อุบลราชธานี,Ubon Ratchathani,UbonRatchathani
421203,โนนปอแดง,Non Po Daeng,NonPoDaeng,,4212,ผาขาว,Pha  Khao,PhaKhao,42,เลย,Loei,Loei
620606,เขาคีริส,Khao Khirit,KhaoKhirit,62110,6206,พรานกระต่าย,Phran Kratai,PhranKratai,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
200305,เขาซก,Khao Sok,KhaoSok,20190,2003,หนองใหญ่,Nong Yai,NongYai,20,ชลบุรี,Chon Buri,ChonBuri
431604,พระบาทนาสิงห์,Phrabat Na Sing,PhrabatNaSing,,4316,รัตนวาปี,Rattanawapi,Rattanawapi,43,หนองคาย,Nong Khai,NongKhai
361601,ซับใหญ่,Sap Yai,SapYai,,3616,ซับใหญ่,Sap Yai,SapYai,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
161103,ดงดินแดง,Dong Din Daeng,DongDinDaeng,,1611,หนองม่วง,Nong Muang,NongMuang,16,ลพบุรี,Lop Buri,LopBuri
570203,ผางาม,Pha Ngam,PhaNgam,,5702,เวียงชัย,Wiang Chai,WiangChai,57,เชียงราย,Chiang Rai,ChiangRai
380106,โคกก่อง,,,,3801,บึงกาฬ,Bueng Kan,BuengKan,38,บึงกาฬ,Bueng Kan,BuengKan
470604,คำบ่อ,Kham Bo,KhamBo,47150,4706,วาริชภูมิ,Waritchaphum,Waritchaphum,47,สกลนคร,Sakon Nakhon,SakonNakhon
671102,แคมป์สน,Khaem Son,KhaemSon,,6711,เขาค้อ,Khao kho,KhaoKho,67,เพชรบูรณ์,Phetchabun,Phetchabun
770805,ไร่ใหม่,Rai Mai,RaiMai,,7708,สามร้อยยอด,Sam Roi Yot,SamRoiYot,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,PrachuapKhiriKhan
361402,เจาทอง,Chao Thong,ChaoThong,,3614,ภักดีชุมพล,Phakdi Chumphon,PhakdiChumphon,36,ชัยภูมิ,Chaiyaphum,Chaiyaphum
380303,ศรีชมภู,,,,3803,โซ่พิสัย,So Phisai,SoPhisai,38,บึงกาฬ,Bueng Kan,BuengKan
490303,ป่าไร่,Pa Rai,PaRai,49120,4903,ดอนตาล,Don Tan,DonTan,49,มุกดาหาร,Mukdahan,Mukdahan
820804,ทุ่งมะพร้าว,Thung Maphrao,ThungMaphrao,82120,8208,ท้ายเหมือง,Thai Mueang,ThaiMueang,82,พังงา,Phang-nga,PhangNga
660803,เขาเจ็ดลูก,Khao Chet Luk,KhaoChetLuk,,6608,ทับคล้อ,Tap Khlo,TapKhlo,66,พิจิตร,Phichit,Phichit
320601,กาบเชิง,Kap Choeng,KapChoeng,,3206,กาบเชิง,Kap Choeng,KapChoeng,32,สุรินทร์,Surin,Surin
380204,หนองหัวช้าง,,,,3802,พรเจริญ,Phon Charoen,PhonCharoen,38,บึงกาฬ,Bueng Kan,BuengKan
530201,วังแดง,Wang Daeng,WangDaeng,53140,5302,ตรอน,Tron,Tron,53,อุตรดิตถ์,Uttaradit,Uttaradit
571203,ไม้ยา,Mai Ya,MaiYa,57290,5712,พญาเม็งราย,Phaya Mengrai,PhayaMengrai,57,เชียงราย,Chiang Rai,ChiangRai
640204,วังน้ำขาว,Wang Nam Khao,WangNamKhao,64140,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,BanDanLanHoi,64,สุโขทัย,Sukhothai,Sukhothai
801107,กรุงหยัน,Krung Yan,KrungYan,80240,8011,ทุ่งใหญ่,Thung Yai,ThungYai,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
802104,นาเหรง,Na Reng,NaReng,,8021,นบพิตำ,Nopphitam,Nopphitam,80,นครศรีธรรมราช,Nakhon Si Thammarat,NakhonSiThammarat
620119,สระแก้ว,Sa Kaeo,SaKaeo,62000,6201,เมืองกำแพงเพชร,Mueang Kamphaeng Phet,MueangKamphaengPhet,62,กำแพงเพชร,Kamphaeng Phet,KamphaengPhet
